-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
-296,-266
-296,-266
-296,-266
-296,-266
7,-44
7,-44
7,-44
7,-44
7,-44
7,-44
1,1
-296,-266
-296,-266
1,1
-296,-266
7,-44
-296,-266
-296,-266
-296,-266
1,1
7,-44
1,1
-296,-266
-296,-266
-296,-266
1,1
-296,-266
-296,-266
1,1
-296,-266
-296,-266
-296,-266
-296,-266
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
-296,-266
-296,-266
-296,-266
1,1
7,-44
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
-296,-266
1,1
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
1,1
1,1
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
1,1
1,1
1,1
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
1,1
1,1
1,1
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
1,1
1,1
1,1
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
-296,-266
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
